IDPlots,ID,DBH_mm,Height_m,Species,Cont,Species_n,DBH,BA,dist_stand,prop_stand,dist_water,elevation,alive,deformated,bio,abio,BA_tree,pine,birch,response,dist_stand_scaled,prop_stand_scaled,elevation_scaled,dist_water_scaled
296,7,47,NA,1,Medium,PISY,4.7,2.49725784,65,1,2830.50134362837,126,yes,no,no,no,0.0017349486000000003,yes,no,1.547562508716013,-0.3596267118915549,0.8554654556085705,-0.15323779120205505,-0.025416828974251297
296,10,32,2.1,1,Medium,PISY,3.2,2.49725784,65,1,2830.50134362837,126,yes,no,no,no,8.042496000000001e-4,yes,no,1.1631508098056809,-0.3596267118915549,0.8554654556085705,-0.15323779120205505,-0.025416828974251297
296,8,48,2.8,4,Medium,PISY,4.8,2.49725784,65,1,2830.50134362837,126,yes,no,yes,no,0.0018095615999999999,yes,no,1.5686159179138452,-0.3596267118915549,0.8554654556085705,-0.15323779120205505,-0.025416828974251297
296,5,34,NA,5,Medium,PISY,3.4,2.49725784,65,1,2830.50134362837,126,yes,yes,no,no,9.079223999999998e-4,yes,no,1.2237754316221157,-0.3596267118915549,0.8554654556085705,-0.15323779120205505,-0.025416828974251297
296,6,42,NA,1,Medium,PISY,4.2,2.49725784,65,1,2830.50134362837,126,yes,no,no,no,0.0013854456000000001,yes,no,1.4350845252893227,-0.3596267118915549,0.8554654556085705,-0.15323779120205505,-0.025416828974251297
296,4,32,NA,5,Medium,PISY,3.2,2.49725784,65,1,2830.50134362837,126,yes,yes,no,no,8.042496000000001e-4,yes,no,1.1631508098056809,-0.3596267118915549,0.8554654556085705,-0.15323779120205505,-0.025416828974251297
296,1,36,2.4,1,Medium,PISY,3.6,2.49725784,65,1,2830.50134362837,126,yes,no,no,no,0.0010178784,yes,no,1.2809338454620642,-0.3596267118915549,0.8554654556085705,-0.15323779120205505,-0.025416828974251297
296,11,49,NA,2,Medium,PISY,4.9,2.49725784,65,1,2830.50134362837,126,no,no,no,no,0.0018857454000000004,yes,no,1.589235205116581,-0.3596267118915549,0.8554654556085705,-0.15323779120205505,-0.025416828974251297
296,12,88,3.5,4,Medium,PISY,8.8,2.49725784,65,1,2830.50134362837,126,yes,no,yes,no,0.006082137600000001,yes,no,2.174751721484161,-0.3596267118915549,0.8554654556085705,-0.15323779120205505,-0.025416828974251297
296,2,72,2.9,1,Medium,PISY,7.2,2.49725784,65,1,2830.50134362837,126,yes,no,no,no,0.0040715136,yes,no,1.9740810260220096,-0.3596267118915549,0.8554654556085705,-0.15323779120205505,-0.025416828974251297
296,3,59,NA,5,Medium,PISY,5.9,2.49725784,65,1,2830.50134362837,126,yes,yes,no,no,0.0027339774000000004,yes,no,1.7749523509116738,-0.3596267118915549,0.8554654556085705,-0.15323779120205505,-0.025416828974251297
318,5,91,4,1,Medium,PISY,9.1,0.80927616,34,1,3144.72408386088,130,yes,no,no,no,0.0065038974,yes,no,2.2082744135228043,-0.6854751499644198,0.8554654556085705,0.801743649654463,0.24424298728738691
318,1,14,1.8,1,Medium,PISY,1.4,0.80927616,34,1,3144.72408386088,130,yes,no,no,no,1.5393839999999998e-4,yes,no,0.3364722366212129,-0.6854751499644198,0.8554654556085705,0.801743649654463,0.24424298728738691
318,4,17,1.9,1,Medium,PISY,1.7,0.80927616,34,1,3144.72408386088,130,yes,no,no,no,2.2698059999999996e-4,yes,no,0.5306282510621704,-0.6854751499644198,0.8554654556085705,0.801743649654463,0.24424298728738691
318,2,37,2.8,1,Medium,PISY,3.7,0.80927616,34,1,3144.72408386088,130,yes,no,no,no,0.0010752126,yes,no,1.308332819650179,-0.6854751499644198,0.8554654556085705,0.801743649654463,0.24424298728738691
318,3,13,NA,26,Medium,PYCO,1.3,0.80927616,34,1,3144.72408386088,130,yes,no,no,no,1.327326e-4,no,no,0.26236426446749106,-0.6854751499644198,0.8554654556085705,0.801743649654463,0.24424298728738691
341,2,261,6,4,Medium,PISY,26.1,5.73082818,54,1,3299.21249139333,127,yes,no,yes,no,0.0535022334,yes,no,3.261935314328648,-0.47525035120773274,0.8554654556085705,0.08550756901207447,0.3768219201772457
341,1,21,2,1,Medium,PISY,2.1,5.73082818,54,1,3299.21249139333,127,yes,no,no,no,3.4636140000000003e-4,yes,no,0.7419373447293773,-0.47525035120773274,0.8554654556085705,0.08550756901207447,0.3768219201772457
341,3,34,2.7,4,Medium,PISY,3.4,5.73082818,54,1,3299.21249139333,127,yes,no,yes,no,9.079223999999998e-4,yes,no,1.2237754316221157,-0.47525035120773274,0.8554654556085705,0.08550756901207447,0.3768219201772457
341,4,57,2.9,4,Medium,PISY,5.7,5.73082818,54,1,3299.21249139333,127,yes,no,yes,no,0.0025517646000000004,yes,no,1.7404661748405046,-0.47525035120773274,0.8554654556085705,0.08550756901207447,0.3768219201772457
364,3,93,3.6,4,Medium,PISY,9.3,2.5772901,140,0.1,3472.80892020886,124,yes,no,yes,no,0.006792924600000001,yes,no,2.2300144001592104,0.42871628344602175,-1.2931147072413942,-0.6307285116303141,0.525798983592305
364,1,104,5.2,26,Medium,PYCO,10.4,2.5772901,140,0.1,3472.80892020886,124,yes,no,no,no,0.0084948864,no,no,2.341805806147327,0.42871628344602175,-1.2931147072413942,-0.6307285116303141,0.525798983592305
364,2,64,NA,5,Medium,PISY,6.4,2.5772901,140,0.1,3472.80892020886,124,yes,yes,no,no,0.0032169984000000006,yes,no,1.8562979903656263,0.42871628344602175,-1.2931147072413942,-0.6307285116303141,0.525798983592305
364,4,78,3.2,4,Medium,PISY,7.8,2.5772901,140,0.1,3472.80892020886,124,yes,no,yes,no,0.0047783736,yes,no,2.0541237336955462,0.42871628344602175,-1.2931147072413942,-0.6307285116303141,0.525798983592305
364,5,47,3,4,Medium,PISY,4.7,2.5772901,140,0.1,3472.80892020886,124,yes,no,yes,no,0.0017349486000000003,yes,no,1.547562508716013,0.42871628344602175,-1.2931147072413942,-0.6307285116303141,0.525798983592305
364,6,31,2.8,1,Medium,PISY,3.1,2.5772901,140,0.1,3472.80892020886,124,yes,no,no,no,7.547694000000001e-4,yes,no,1.1314021114911006,0.42871628344602175,-1.2931147072413942,-0.6307285116303141,0.525798983592305
767,15,28,NA,1,High,PISY,2.8,8.58120186,38,0,2527.05717794844,122,yes,no,no,no,6.157535999999999e-4,yes,no,1.0296194171811581,-0.6434301902130825,-1.5318458364469458,-1.108219232058573,-0.2858266831508397
767,14,12,1.8,1,High,PISY,1.2,8.58120186,38,0,2527.05717794844,122,yes,no,no,no,1.1309759999999999e-4,yes,no,0.1823215567939546,-0.6434301902130825,-1.5318458364469458,-1.108219232058573,-0.2858266831508397
767,13,10,NA,1,High,PISY,1,8.58120186,38,0,2527.05717794844,122,yes,no,no,no,7.854e-5,yes,no,0,-0.6434301902130825,-1.5318458364469458,-1.108219232058573,-0.2858266831508397
767,8,110,16.4,10,High,BEPE,11,8.58120186,38,0,2527.05717794844,122,yes,yes,no,no,0.00950334,no,yes,2.3978952727983707,-0.6434301902130825,-1.5318458364469458,-1.108219232058573,-0.2858266831508397
767,7,103,14.8,6,High,BEPE,10.3,8.58120186,38,0,2527.05717794844,122,yes,no,no,no,0.008332308600000001,no,yes,2.33214389523559,-0.6434301902130825,-1.5318458364469458,-1.108219232058573,-0.2858266831508397
767,12,12,1.4,5,High,PISY,1.2,8.58120186,38,0,2527.05717794844,122,yes,yes,no,no,1.1309759999999999e-4,yes,no,0.1823215567939546,-0.6434301902130825,-1.5318458364469458,-1.108219232058573,-0.2858266831508397
767,9,26,NA,20,High,POTR,2.6,8.58120186,38,0,2527.05717794844,122,yes,yes,no,no,5.309304e-4,no,no,0.9555114450274363,-0.6434301902130825,-1.5318458364469458,-1.108219232058573,-0.2858266831508397
767,6,140,NA,6,High,BEPE,14,8.58120186,38,0,2527.05717794844,122,yes,no,no,no,0.01539384,no,yes,2.6390573296152584,-0.6434301902130825,-1.5318458364469458,-1.108219232058573,-0.2858266831508397
767,16,11,1.3,1,High,PISY,1.1,8.58120186,38,0,2527.05717794844,122,yes,no,no,no,9.503340000000001e-5,yes,no,0.09531017980432493,-0.6434301902130825,-1.5318458364469458,-1.108219232058573,-0.2858266831508397
767,10,21,9.1,16,High,POTR,2.1,8.58120186,38,0,2527.05717794844,122,yes,no,no,no,3.4636140000000003e-4,no,no,0.7419373447293773,-0.6434301902130825,-1.5318458364469458,-1.108219232058573,-0.2858266831508397
767,5,177,NA,6,High,BEPE,17.7,8.58120186,38,0,2527.05717794844,122,yes,no,no,no,0.024605796599999997,no,yes,2.8735646395797834,-0.6434301902130825,-1.5318458364469458,-1.108219232058573,-0.2858266831508397
767,17,57,NA,1,High,PISY,5.7,8.58120186,38,0,2527.05717794844,122,yes,no,no,no,0.0025517646000000004,yes,no,1.7404661748405046,-0.6434301902130825,-1.5318458364469458,-1.108219232058573,-0.2858266831508397
767,11,53,10.5,20,High,POTR,5.3,8.58120186,38,0,2527.05717794844,122,yes,yes,no,no,0.0022061886,no,no,1.667706820558076,-0.6434301902130825,-1.5318458364469458,-1.108219232058573,-0.2858266831508397
767,18,52,NA,1,High,PISY,5.2,8.58120186,38,0,2527.05717794844,122,yes,no,no,no,0.0021237216,yes,no,1.6486586255873816,-0.6434301902130825,-1.5318458364469458,-1.108219232058573,-0.2858266831508397
767,4,11,1.7,1,High,PISY,1.1,8.58120186,38,0,2527.05717794844,122,yes,no,no,no,9.503340000000001e-5,yes,no,0.09531017980432493,-0.6434301902130825,-1.5318458364469458,-1.108219232058573,-0.2858266831508397
767,19,25,2.5,2,High,PISY,2.5,8.58120186,38,0,2527.05717794844,122,no,no,no,no,4.90875e-4,yes,no,0.9162907318741551,-0.6434301902130825,-1.5318458364469458,-1.108219232058573,-0.2858266831508397
767,3,25,2,1,High,PISY,2.5,8.58120186,38,0,2527.05717794844,122,yes,no,no,no,4.90875e-4,yes,no,0.9162907318741551,-0.6434301902130825,-1.5318458364469458,-1.108219232058573,-0.2858266831508397
767,1,66,6.6,5,High,PISY,6.6,8.58120186,38,0,2527.05717794844,122,yes,yes,no,no,0.003421202399999999,yes,no,1.8870696490323797,-0.6434301902130825,-1.5318458364469458,-1.108219232058573,-0.2858266831508397
767,2,127,9.1,1,High,PISY,12.7,8.58120186,38,0,2527.05717794844,122,yes,no,no,no,0.012667716599999998,yes,no,2.5416019934645457,-0.6434301902130825,-1.5318458364469458,-1.108219232058573,-0.2858266831508397
767,21,17,NA,3,High,PISY,1.7,8.58120186,38,0,2527.05717794844,122,yes,no,no,yes,2.2698059999999996e-4,yes,no,0.5306282510621704,-0.6434301902130825,-1.5318458364469458,-1.108219232058573,-0.2858266831508397
767,20,48,4.6,5,High,PISY,4.8,8.58120186,38,0,2527.05717794844,122,yes,yes,no,no,0.0018095615999999999,yes,no,1.5686159179138452,-0.6434301902130825,-1.5318458364469458,-1.108219232058573,-0.2858266831508397
791,5,20,NA,1,High,PISY,2,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,3.1416e-4,yes,no,0.6931471805599453,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,129,62,9.1,33,High,ROPS,6.2,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,0.0030190776000000004,no,no,1.824549292051046,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,128,90,9.3,33,High,ROPS,9,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,0.006361739999999999,no,no,2.1972245773362196,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,132,15,NA,1,High,PISY,1.5,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,1.76715e-4,yes,no,0.4054651081081644,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,131,15,NA,16,High,POTR,1.5,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,1.76715e-4,no,no,0.4054651081081644,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,133,25,NA,1,High,PISY,2.5,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,4.90875e-4,yes,no,0.9162907318741551,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,124,15,NA,16,High,POTR,1.5,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,1.76715e-4,no,no,0.4054651081081644,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,130,18,NA,1,High,PISY,1.8,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,2.544696e-4,yes,no,0.5877866649021191,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,4,20,2.5,19,High,POTR,2,8.34911616,53,1,2738.75334221711,128,yes,no,yes,no,3.1416e-4,no,no,0.6931471805599453,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,6,10,2.5,5,High,PISY,1,8.34911616,53,1,2738.75334221711,128,yes,yes,no,no,7.854e-5,yes,no,0,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,134,32,4.9,6,High,BEPE,3.2,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,8.042496000000001e-4,no,yes,1.1631508098056809,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,125,35,NA,1,High,PISY,3.5,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,9.62115e-4,yes,no,1.252762968495368,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,135,73,4.4,1,High,PISY,7.3,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,0.0041853966,yes,no,1.9878743481543455,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,122,10,1.6,1,High,PISY,1,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,7.854e-5,yes,no,0,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,121,26,NA,1,High,PISY,2.6,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,5.309304e-4,yes,no,0.9555114450274363,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,7,41,NA,5,High,PISY,4.1,8.34911616,53,1,2738.75334221711,128,yes,yes,no,no,0.0013202574,yes,no,1.410986973710262,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,126,33,4.4,1,High,PISY,3.3,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,8.553005999999998e-4,yes,no,1.1939224684724346,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,120,13,1.9,1,High,PISY,1.3,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,1.327326e-4,yes,no,0.26236426446749106,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,119,20,NA,1,High,PISY,2,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,3.1416e-4,yes,no,0.6931471805599453,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,123,27,1.8,16,High,POTR,2.7,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,5.725566000000001e-4,no,no,0.9932517730102834,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,118,15,NA,1,High,PISY,1.5,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,1.76715e-4,yes,no,0.4054651081081644,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,127,15,NA,1,High,PISY,1.5,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,1.76715e-4,yes,no,0.4054651081081644,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,3,12,1.9,16,High,POTR,1.2,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,1.1309759999999999e-4,no,no,0.1823215567939546,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,117,17,NA,1,High,PISY,1.7,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,2.2698059999999996e-4,yes,no,0.5306282510621704,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,2,8,1.5,1,High,PISY,0.8,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,5.026560000000001e-5,yes,no,-0.2231435513142097,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,8,15,2.5,1,High,PISY,1.5,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,1.76715e-4,yes,no,0.4054651081081644,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,1,9,1.7,1,High,PISY,0.9,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,6.36174e-5,yes,no,-0.10536051565782628,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,9,22,NA,1,High,PISY,2.2,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,3.8013360000000004e-4,yes,no,0.7884573603642703,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,113,37,NA,4,High,PISY,3.7,8.34911616,53,1,2738.75334221711,128,yes,no,yes,no,0.0010752126,yes,no,1.308332819650179,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,116,35,NA,1,High,PISY,3.5,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,9.62115e-4,yes,no,1.252762968495368,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,115,27,NA,1,High,PISY,2.7,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,5.725566000000001e-4,yes,no,0.9932517730102834,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,10,12,NA,16,High,POTR,1.2,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,1.1309759999999999e-4,no,no,0.1823215567939546,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,114,23,NA,1,High,PISY,2.3,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,4.1547659999999995e-4,yes,no,0.8329091229351039,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,112,14,1.6,1,High,PISY,1.4,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,1.5393839999999998e-4,yes,no,0.3364722366212129,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,12,27,NA,16,High,POTR,2.7,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,5.725566000000001e-4,no,no,0.9932517730102834,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,13,18,3,16,High,POTR,1.8,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,2.544696e-4,no,no,0.5877866649021191,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,11,10,NA,16,High,POTR,1,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,7.854e-5,no,no,0,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,14,10,3,16,High,POTR,1,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,7.854e-5,no,no,0,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,111,10,1.4,1,High,PISY,1,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,7.854e-5,yes,no,0,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,106,20,NA,17,High,POTR,2,8.34911616,53,1,2738.75334221711,128,no,no,no,no,3.1416e-4,no,no,0.6931471805599453,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,15,8,NA,16,High,POTR,0.8,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,5.026560000000001e-5,no,no,-0.2231435513142097,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,17,20,NA,16,High,POTR,2,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,3.1416e-4,no,no,0.6931471805599453,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,16,12,NA,24,High,QURO,1.2,8.34911616,53,1,2738.75334221711,128,yes,no,yes,no,1.1309759999999999e-4,no,no,0.1823215567939546,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,19,10,NA,16,High,POTR,1,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,7.854e-5,no,no,0,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,43,17,NA,20,High,POTR,1.7,8.34911616,53,1,2738.75334221711,128,yes,yes,no,no,2.2698059999999996e-4,no,no,0.5306282510621704,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,107,18,NA,1,High,PISY,1.8,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,2.544696e-4,yes,no,0.5877866649021191,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,109,27,NA,4,High,PISY,2.7,8.34911616,53,1,2738.75334221711,128,yes,no,yes,no,5.725566000000001e-4,yes,no,0.9932517730102834,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,21,22,NA,16,High,POTR,2.2,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,3.8013360000000004e-4,no,no,0.7884573603642703,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,110,28,NA,4,High,PISY,2.8,8.34911616,53,1,2738.75334221711,128,yes,no,yes,no,6.157535999999999e-4,yes,no,1.0296194171811581,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,42,20,NA,17,High,POTR,2,8.34911616,53,1,2738.75334221711,128,no,no,no,no,3.1416e-4,no,no,0.6931471805599453,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,22,18,NA,16,High,POTR,1.8,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,2.544696e-4,no,no,0.5877866649021191,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,20,20,NA,16,High,POTR,2,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,3.1416e-4,no,no,0.6931471805599453,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,108,20,NA,1,High,PISY,2,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,3.1416e-4,yes,no,0.6931471805599453,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,18,20,NA,16,High,POTR,2,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,3.1416e-4,no,no,0.6931471805599453,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,90,20,NA,18,High,POTR,2,8.34911616,53,1,2738.75334221711,128,yes,no,no,yes,3.1416e-4,no,no,0.6931471805599453,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,91,15,NA,16,High,POTR,1.5,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,1.76715e-4,no,no,0.4054651081081644,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,41,15,NA,17,High,POTR,1.5,8.34911616,53,1,2738.75334221711,128,no,no,no,no,1.76715e-4,no,no,0.4054651081081644,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,105,14,NA,20,High,POTR,1.4,8.34911616,53,1,2738.75334221711,128,yes,yes,no,no,1.5393839999999998e-4,no,no,0.3364722366212129,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,23,20,NA,16,High,POTR,2,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,3.1416e-4,no,no,0.6931471805599453,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,89,97,5.9,4,High,PISY,9.7,8.34911616,53,1,2738.75334221711,128,yes,no,yes,no,0.007389828599999999,yes,no,2.272125885509337,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,57,40,NA,1,High,PISY,4,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,0.00125664,yes,no,1.3862943611198906,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,24,27,NA,16,High,POTR,2.7,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,5.725566000000001e-4,no,no,0.9932517730102834,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,26,15,NA,20,High,POTR,1.5,8.34911616,53,1,2738.75334221711,128,yes,yes,no,no,1.76715e-4,no,no,0.4054651081081644,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,25,20,NA,16,High,POTR,2,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,3.1416e-4,no,no,0.6931471805599453,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,93,10,1.3,1,High,PISY,1,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,7.854e-5,yes,no,0,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,92,10,1.3,1,High,PISY,1,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,7.854e-5,yes,no,0,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,30,15,NA,16,High,POTR,1.5,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,1.76715e-4,no,no,0.4054651081081644,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,104,15,NA,1,High,PISY,1.5,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,1.76715e-4,yes,no,0.4054651081081644,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,58,35,NA,5,High,PISY,3.5,8.34911616,53,1,2738.75334221711,128,yes,yes,no,no,9.62115e-4,yes,no,1.252762968495368,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,103,15,NA,1,High,PISY,1.5,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,1.76715e-4,yes,no,0.4054651081081644,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,28,8,NA,16,High,POTR,0.8,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,5.026560000000001e-5,no,no,-0.2231435513142097,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,40,7,NA,16,High,POTR,0.7,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,3.8484599999999994e-5,no,no,-0.35667494393873245,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,102,15,NA,1,High,PISY,1.5,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,1.76715e-4,yes,no,0.4054651081081644,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,94,20,NA,20,High,POTR,2,8.34911616,53,1,2738.75334221711,128,yes,yes,no,no,3.1416e-4,no,no,0.6931471805599453,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,88,25,NA,17,High,POTR,2.5,8.34911616,53,1,2738.75334221711,128,no,no,no,no,4.90875e-4,no,no,0.9162907318741551,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,39,15,NA,16,High,POTR,1.5,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,1.76715e-4,no,no,0.4054651081081644,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,27,18,NA,16,High,POTR,1.8,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,2.544696e-4,no,no,0.5877866649021191,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
791,101,15,1.3,1,High,PISY,1.5,8.34911616,53,1,2738.75334221711,128,yes,no,no,no,1.76715e-4,yes,no,0.4054651081081644,-0.4857615911455671,0.8554654556085705,0.32425292922620397,-0.10415317117731984
