IDPlots,ID,DBH_mm,Height_m,heigh_class,Species,Cont,Species_n,DBH,BA,dist_stand,prop_stand,dist_water,elevation,alive,deformated,bio,abio,BA_tree,pine,birch,response,dist_stand_scaled,prop_stand_scaled,elevation_scaled,dist_water_scaled
289,22,129,8.4,8-8.9,4,Low,PISY,12.9,20.94449742,297,1,3630.830295541,129,yes,no,yes,no,0.0130698414,yes,no,2.128231705849268,2.0789809536860155,0.8554654556085705,0.5629982894403335,0.66140984041936135
289,20,4,1.5,1.3-1.9,4,Low,PISY,0.4,20.94449742,297,1,3630.830295541,129,yes,no,yes,no,1.25664e-5,yes,no,0.4054651081081644,2.0789809536860155,0.8554654556085705,0.5629982894403335,0.66140984041936135
331,2,20,1.5,1.3-1.9,26,High,PYCO,2,0.31416,199,0.9,1825.66114144143,133,yes,no,no,no,3.1416e-4,no,no,0.4054651081081644,1.0488794397782486,0.6167343264030188,1.5179797302968516,-0.887751057533063
331,1,60,2.3,2-2.9,4,High,PISY,6,0.31416,199,0.9,1825.66114144143,133,yes,no,yes,no,0.00282744,yes,no,0.8329091229351039,1.0488794397782486,0.6167343264030188,1.5179797302968516,-0.887751057533063
332,3,74,3.6,3-3.9,1,High,PISY,7.4,3.341877,114,1,1810.03258221912,132,yes,no,no,no,0.0043008504,yes,no,1.2809338454620642,0.15542404506232854,0.8554654556085705,1.279234370082722,-0.9011631817007911
332,4,18,5.3,5-5.9,4,High,PISY,1.8,3.341877,114,1,1810.03258221912,132,yes,no,yes,no,2.544696e-4,yes,no,1.667706820558076,0.15542404506232854,0.8554654556085705,1.279234370082722,-0.9011631817007911
332,2,110,5.4,5-5.9,4,High,PISY,11,3.341877,114,1,1810.03258221912,132,yes,no,yes,no,0.00950334,yes,no,1.6863989535702288,0.15542404506232854,0.8554654556085705,1.279234370082722,-0.9011631817007911
332,1,155,5.8,5-5.9,4,High,PISY,15.5,3.341877,114,1,1810.03258221912,132,yes,no,yes,no,0.018869235,yes,no,1.7578579175523736,0.15542404506232854,0.8554654556085705,1.279234370082722,-0.9011631817007911
332,5,25,1.9,1.3-1.9,4,High,PISY,2.5,3.341877,114,1,1810.03258221912,132,yes,no,yes,no,4.90875e-4,yes,no,0.6418538861723947,0.15542404506232854,0.8554654556085705,1.279234370082722,-0.9011631817007911
744,12,110,11,11-11.9,6,High,BEPE,11,13.93503804,80,0.1,2412.46385993517,124,yes,no,no,no,0.00950334,no,yes,2.3978952727983707,-0.20195811282403953,-1.2931147072413942,-0.6307285116303141,-0.3841684297010872
744,11,89,9.2,9-9.9,6,High,BEPE,8.9,13.93503804,80,0.1,2412.46385993517,124,yes,no,no,no,0.0062211534,no,yes,2.2192034840549946,-0.20195811282403953,-1.2931147072413942,-0.6307285116303141,-0.3841684297010872
744,10,91,9.4,9-9.9,6,High,BEPE,9.1,13.93503804,80,0.1,2412.46385993517,124,yes,no,no,no,0.0065038974,no,yes,2.2407096892759584,-0.20195811282403953,-1.2931147072413942,-0.6307285116303141,-0.3841684297010872
744,8,106,10.6,10-10.9,6,High,BEPE,10.6,13.93503804,80,0.1,2412.46385993517,124,yes,no,no,no,0.0088247544,no,yes,2.3608540011180215,-0.20195811282403953,-1.2931147072413942,-0.6307285116303141,-0.3841684297010872
744,9,88,9.9,9-9.9,6,High,BEPE,8.8,13.93503804,80,0.1,2412.46385993517,124,yes,no,no,no,0.0060821376,no,yes,2.2925347571405443,-0.20195811282403953,-1.2931147072413942,-0.6307285116303141,-0.3841684297010872
744,13,84,9.7,9-9.9,6,High,BEPE,8.4,13.93503804,80,0.1,2412.46385993517,124,yes,no,no,no,0.0055417824,no,yes,2.272125885509337,-0.20195811282403953,-1.2931147072413942,-0.6307285116303141,-0.3841684297010872
744,16,10,1.8,1.3-1.9,16,High,POTR,1,13.93503804,80,0.1,2412.46385993517,124,yes,no,no,no,7.854e-5,no,no,0.5877866649021191,-0.20195811282403953,-1.2931147072413942,-0.6307285116303141,-0.3841684297010872
744,14,10,2,2-2.9,19,High,POTR,1,13.93503804,80,0.1,2412.46385993517,124,yes,no,yes,no,7.854e-5,no,no,0.6931471805599453,-0.20195811282403953,-1.2931147072413942,-0.6307285116303141,-0.3841684297010872
744,15,131,12.7,12-12.9,9,High,BEPE,13.1,13.93503804,80,0.1,2412.46385993517,124,yes,no,yes,no,0.0134782494,no,yes,2.5416019934645457,-0.20195811282403953,-1.2931147072413942,-0.6307285116303141,-0.3841684297010872
744,17,18,3,3-3.9,16,High,POTR,1.8,13.93503804,80,0.1,2412.46385993517,124,yes,no,no,no,2.544696e-4,no,no,1.0986122886681098,-0.20195811282403953,-1.2931147072413942,-0.6307285116303141,-0.3841684297010872
744,19,158,12.5,12-12.9,6,High,BEPE,15.8,13.93503804,80,0.1,2412.46385993517,124,yes,no,no,no,0.0196067256,no,yes,2.5257286443082556,-0.20195811282403953,-1.2931147072413942,-0.6307285116303141,-0.3841684297010872
744,7,128,10.8,10-10.9,6,High,BEPE,12.8,13.93503804,80,0.1,2412.46385993517,124,yes,no,no,no,0.0128679936,no,yes,2.379546134130174,-0.20195811282403953,-1.2931147072413942,-0.6307285116303141,-0.3841684297010872
744,18,7,2,2-2.9,16,High,POTR,0.7,13.93503804,80,0.1,2412.46385993517,124,yes,no,no,no,3.84846e-5,no,no,0.6931471805599453,-0.20195811282403953,-1.2931147072413942,-0.6307285116303141,-0.3841684297010872
744,6,47,5.3,5-5.9,6,High,BEPE,4.7,13.93503804,80,0.1,2412.46385993517,124,yes,no,no,no,0.0017349486,no,yes,1.667706820558076,-0.20195811282403953,-1.2931147072413942,-0.6307285116303141,-0.3841684297010872
744,20,6,1.9,1.3-1.9,19,High,POTR,0.6,13.93503804,80,0.1,2412.46385993517,124,yes,no,yes,no,2.82744e-5,no,no,0.6418538861723947,-0.20195811282403953,-1.2931147072413942,-0.6307285116303141,-0.3841684297010872
744,21,132,12.9,12-12.9,6,High,BEPE,13.2,13.93503804,80,0.1,2412.46385993517,124,yes,no,no,no,0.0136848096,no,yes,2.5572273113676265,-0.20195811282403953,-1.2931147072413942,-0.6307285116303141,-0.3841684297010872
744,22,83,8.6,8-8.9,6,High,BEPE,8.3,13.93503804,80,0.1,2412.46385993517,124,yes,no,no,no,0.0054106206,no,yes,2.151762203259462,-0.20195811282403953,-1.2931147072413942,-0.6307285116303141,-0.3841684297010872
744,5,50,4,4-4.9,9,High,BEPE,5,13.93503804,80,0.1,2412.46385993517,124,yes,no,yes,no,0.0019635,no,yes,1.3862943611198906,-0.20195811282403953,-1.2931147072413942,-0.6307285116303141,-0.3841684297010872
744,23,44,3.5,3-3.9,4,High,PISY,4.4,13.93503804,80,0.1,2412.46385993517,124,yes,no,yes,no,0.0015205344,yes,no,1.252762968495368,-0.20195811282403953,-1.2931147072413942,-0.6307285116303141,-0.3841684297010872
744,4,83,8.9,8-8.9,6,High,BEPE,8.3,13.93503804,80,0.1,2412.46385993517,124,yes,no,no,no,0.0054106206,no,yes,2.186051276738094,-0.20195811282403953,-1.2931147072413942,-0.6307285116303141,-0.3841684297010872
744,1,87,11.7,11-11.9,6,High,BEPE,8.7,13.93503804,80,0.1,2412.46385993517,124,yes,no,no,no,0.0059446926,no,yes,2.4595888418037104,-0.20195811282403953,-1.2931147072413942,-0.6307285116303141,-0.3841684297010872
744,3,73,10.2,10-10.9,6,High,BEPE,7.3,13.93503804,80,0.1,2412.46385993517,124,yes,no,no,no,0.0041853966,no,yes,2.3223877202902252,-0.20195811282403953,-1.2931147072413942,-0.6307285116303141,-0.3841684297010872
744,2,115,12.2,12-12.9,6,High,BEPE,11.5,13.93503804,80,0.1,2412.46385993517,124,yes,no,no,no,0.010386915,no,yes,2.501435951739211,-0.20195811282403953,-1.2931147072413942,-0.6307285116303141,-0.3841684297010872
768,5,10,2,2-2.9,1,High,PISY,1,2.29823748,256,0.1,2812.41154463994,126,yes,no,no,no,7.854e-5,yes,no,0.6931471805599453,1.648020116234807,-1.2931147072413942,-0.15323779120205505,-0.040941141020605316
768,2,4,1.8,1.3-1.9,19,High,POTR,0.4,2.29823748,256,0.1,2812.41154463994,126,yes,no,yes,no,1.25664e-5,no,no,0.5877866649021191,1.648020116234807,-1.2931147072413942,-0.15323779120205505,-0.040941141020605316
768,1,5,1.7,1.3-1.9,1,High,PISY,0.5,2.29823748,256,0.1,2812.41154463994,126,yes,no,no,no,1.9635e-5,yes,no,0.5306282510621704,1.648020116234807,-1.2931147072413942,-0.15323779120205505,-0.040941141020605316
768,6,11,1.9,1.3-1.9,1,High,PISY,1.1,2.29823748,256,0.1,2812.41154463994,126,yes,no,no,no,9.50334e-5,yes,no,0.6418538861723947,1.648020116234807,-1.2931147072413942,-0.15323779120205505,-0.040941141020605316
768,3,110,9.6,9-9.9,17,High,POTR,11,2.29823748,256,0.1,2812.41154463994,126,no,no,no,no,0.00950334,no,no,2.2617630984737906,1.648020116234807,-1.2931147072413942,-0.15323779120205505,-0.040941141020605316
768,4,130,9.8,9-9.9,16,High,POTR,13,2.29823748,256,0.1,2812.41154463994,126,yes,no,no,no,0.01327326,no,no,2.2823823856765264,1.648020116234807,-1.2931147072413942,-0.15323779120205505,-0.040941141020605316
769,4,12,2,2-2.9,18,High,POTR,1.2,0.64355676,150,0.1,3074.38175449862,136,yes,no,no,yes,1.130976e-4,no,no,0.6931471805599453,0.5338286828243654,-1.2931147072413942,2.23421581093924,0.1838765746044383
769,3,5,1.7,1.3-1.9,16,High,POTR,0.5,0.64355676,150,0.1,3074.38175449862,136,yes,no,no,no,1.9635e-5,no,no,0.5306282510621704,0.5338286828243654,-1.2931147072413942,2.23421581093924,0.1838765746044383
769,2,45,5,5-5.9,17,High,POTR,4.5,0.64355676,150,0.1,3074.38175449862,136,no,no,no,no,0.001590435,no,no,1.6094379124341003,0.5338286828243654,-1.2931147072413942,2.23421581093924,0.1838765746044383
769,1,5,2,2-2.9,19,High,POTR,0.5,0.64355676,150,0.1,3074.38175449862,136,yes,no,yes,no,1.9635e-5,no,no,0.6931471805599453,0.5338286828243654,-1.2931147072413942,2.23421581093924,0.1838765746044383
769,5,17,1.4,1.3-1.9,4,High,PISY,1.7,0.64355676,150,0.1,3074.38175449862,136,yes,no,yes,no,2.269806e-4,yes,no,0.3364722366212129,0.5338286828243654,-1.2931147072413942,2.23421581093924,0.1838765746044383
769,9,5,1.7,1.3-1.9,19,High,POTR,0.5,0.64355676,150,0.1,3074.38175449862,136,yes,no,yes,no,1.9635e-5,no,no,0.5306282510621704,0.5338286828243654,-1.2931147072413942,2.23421581093924,0.1838765746044383
769,6,42,4.9,4-4.9,16,High,POTR,4.2,0.64355676,150,0.1,3074.38175449862,136,yes,no,no,no,0.0013854456,no,no,1.589235205116581,0.5338286828243654,-1.2931147072413942,2.23421581093924,0.1838765746044383
769,7,51,5.4,5-5.9,19,High,POTR,5.1,0.64355676,150,0.1,3074.38175449862,136,yes,no,yes,no,0.0020428254,no,no,1.6863989535702288,0.5338286828243654,-1.2931147072413942,2.23421581093924,0.1838765746044383
769,8,36,5,5-5.9,16,High,POTR,3.6,0.64355676,150,0.1,3074.38175449862,136,yes,no,no,no,0.0010178784,no,no,1.6094379124341003,0.5338286828243654,-1.2931147072413942,2.23421581093924,0.1838765746044383
770,19,42,4.7,4-4.9,17,High,POTR,4.2,2.57823258,39,0.1,3324.60717494652,142,no,no,no,no,0.0013854456,no,no,1.547562508716013,-0.6329189502752481,-1.2931147072413942,3.6666879722240173,0.39861514143140625
770,17,30,4.1,4-4.9,17,High,POTR,3,2.57823258,39,0.1,3324.60717494652,142,no,no,no,no,7.0686e-4,no,no,1.410986973710262,-0.6329189502752481,-1.2931147072413942,3.6666879722240173,0.39861514143140625
770,21,24,2.1,2-2.9,1,High,PISY,2.4,2.57823258,39,0.1,3324.60717494652,142,yes,no,no,no,4.523904e-4,yes,no,0.7419373447293773,-0.6329189502752481,-1.2931147072413942,3.6666879722240173,0.39861514143140625
770,18,7,2.3,2-2.9,19,High,POTR,0.7,2.57823258,39,0.1,3324.60717494652,142,yes,no,yes,no,3.84846e-5,no,no,0.8329091229351039,-0.6329189502752481,-1.2931147072413942,3.6666879722240173,0.39861514143140625
770,16,45,4.8,4-4.9,19,High,POTR,4.5,2.57823258,39,0.1,3324.60717494652,142,yes,no,yes,no,0.001590435,no,no,1.5686159179138452,-0.6329189502752481,-1.2931147072413942,3.6666879722240173,0.39861514143140625
770,15,27,3.9,3-3.9,17,High,POTR,2.7,2.57823258,39,0.1,3324.60717494652,142,no,no,no,no,5.725566e-4,no,no,1.3609765531356006,-0.6329189502752481,-1.2931147072413942,3.6666879722240173,0.39861514143140625
770,20,30,4.1,4-4.9,16,High,POTR,3,2.57823258,39,0.1,3324.60717494652,142,yes,no,no,no,7.0686e-4,no,no,1.410986973710262,-0.6329189502752481,-1.2931147072413942,3.6666879722240173,0.39861514143140625
770,13,35,4.4,4-4.9,17,High,POTR,3.5,2.57823258,39,0.1,3324.60717494652,142,no,no,no,no,9.62115e-4,no,no,1.4816045409242156,-0.6329189502752481,-1.2931147072413942,3.6666879722240173,0.39861514143140625
770,11,80,7.1,7-7.9,16,High,POTR,8,2.57823258,39,0.1,3324.60717494652,142,yes,no,no,no,0.00502656,no,no,1.9600947840472698,-0.6329189502752481,-1.2931147072413942,3.6666879722240173,0.39861514143140625
770,14,29,4,4-4.9,17,High,POTR,2.9,2.57823258,39,0.1,3324.60717494652,142,no,no,no,no,6.605214e-4,no,no,1.3862943611198906,-0.6329189502752481,-1.2931147072413942,3.6666879722240173,0.39861514143140625
770,12,60,5.5,5-5.9,16,High,POTR,6,2.57823258,39,0.1,3324.60717494652,142,yes,no,no,no,0.00282744,no,no,1.7047480922384253,-0.6329189502752481,-1.2931147072413942,3.6666879722240173,0.39861514143140625
770,1,60,5.3,5-5.9,16,High,POTR,6,2.57823258,39,0.1,3324.60717494652,142,yes,no,no,no,0.00282744,no,no,1.667706820558076,-0.6329189502752481,-1.2931147072413942,3.6666879722240173,0.39861514143140625
770,10,50,5.1,5-5.9,19,High,POTR,5,2.57823258,39,0.1,3324.60717494652,142,yes,no,yes,no,0.0019635,no,no,1.62924053973028,-0.6329189502752481,-1.2931147072413942,3.6666879722240173,0.39861514143140625
770,22,8,2.4,2-2.9,16,High,POTR,0.8,2.57823258,39,0.1,3324.60717494652,142,yes,no,no,no,5.02656e-5,no,no,0.8754687373538999,-0.6329189502752481,-1.2931147072413942,3.6666879722240173,0.39861514143140625
770,9,25,3.7,3-3.9,19,High,POTR,2.5,2.57823258,39,0.1,3324.60717494652,142,yes,no,yes,no,4.90875e-4,no,no,1.308332819650179,-0.6329189502752481,-1.2931147072413942,3.6666879722240173,0.39861514143140625
770,8,17,3.2,3-3.9,19,High,POTR,1.7,2.57823258,39,0.1,3324.60717494652,142,yes,no,yes,no,2.269806e-4,no,no,1.1631508098056809,-0.6329189502752481,-1.2931147072413942,3.6666879722240173,0.39861514143140625
770,5,19,1.7,1.3-1.9,1,High,PISY,1.9,2.57823258,39,0.1,3324.60717494652,142,yes,no,no,no,2.835294e-4,yes,no,0.5306282510621704,-0.6329189502752481,-1.2931147072413942,3.6666879722240173,0.39861514143140625
770,7,27,3.4,3-3.9,19,High,POTR,2.7,2.57823258,39,0.1,3324.60717494652,142,yes,no,yes,no,5.725566e-4,no,no,1.2237754316221157,-0.6329189502752481,-1.2931147072413942,3.6666879722240173,0.39861514143140625
770,2,10,1.8,1.3-1.9,1,High,PISY,1,2.57823258,39,0.1,3324.60717494652,142,yes,no,no,no,7.854e-5,yes,no,0.5877866649021191,-0.6329189502752481,-1.2931147072413942,3.6666879722240173,0.39861514143140625
770,3,5,2,2-2.9,17,High,POTR,0.5,2.57823258,39,0.1,3324.60717494652,142,no,no,no,no,1.9635e-5,no,no,0.6931471805599453,-0.6329189502752481,-1.2931147072413942,3.6666879722240173,0.39861514143140625
770,6,50,5,5-5.9,16,High,POTR,5,2.57823258,39,0.1,3324.60717494652,142,yes,no,no,no,0.0019635,no,no,1.6094379124341003,-0.6329189502752481,-1.2931147072413942,3.6666879722240173,0.39861514143140625
770,4,55,3.5,3-3.9,1,High,PISY,5.5,2.57823258,39,0.1,3324.60717494652,142,yes,no,no,no,0.002375835,yes,no,1.252762968495368,-0.6329189502752481,-1.2931147072413942,3.6666879722240173,0.39861514143140625
983,2,27,2,2-2.9,26,Medium,PYCO,2.7,12.30297684,179,0.3,4955.51440186359,133,yes,no,no,no,5.725566e-4,no,no,0.6931471805599453,0.8386546410215616,-0.815652448830291,1.5179797302968516,1.7982278582730034
983,3,287,9.6,9-9.9,4,Medium,PISY,28.7,12.30297684,179,0.3,4955.51440186359,133,yes,no,yes,no,0.0646926126,yes,no,2.2617630984737906,0.8386546410215616,-0.815652448830291,1.5179797302968516,1.7982278582730034
983,1,43,3.9,3-3.9,1,Medium,PISY,4.3,12.30297684,179,0.3,4955.51440186359,133,yes,no,no,no,0.0014522046,yes,no,1.3609765531356006,0.8386546410215616,-0.815652448830291,1.5179797302968516,1.7982278582730034
983,4,22,2.3,2-2.9,4,Medium,PISY,2.2,12.30297684,179,0.3,4955.51440186359,133,yes,no,yes,no,3.801336e-4,yes,no,0.8329091229351039,0.8386546410215616,-0.815652448830291,1.5179797302968516,1.7982278582730034
983,5,85,6.9,6-6.9,26,Medium,PYCO,8.5,12.30297684,179,0.3,4955.51440186359,133,yes,no,no,no,0.005674515,no,no,1.9315214116032138,0.8386546410215616,-0.815652448830291,1.5179797302968516,1.7982278582730034
983,6,141,9.3,9-9.9,1,Medium,PISY,14.1,12.30297684,179,0.3,4955.51440186359,133,yes,no,no,no,0.0156145374,yes,no,2.2300144001592104,0.8386546410215616,-0.815652448830291,1.5179797302968516,1.7982278582730034
983,8,10,3.2,3-3.9,4,Medium,PISY,1,12.30297684,179,0.3,4955.51440186359,133,yes,no,yes,no,7.854e-5,yes,no,1.1631508098056809,0.8386546410215616,-0.815652448830291,1.5179797302968516,1.7982278582730034
983,7,180,8.6,8-8.9,4,Medium,PISY,18,12.30297684,179,0.3,4955.51440186359,133,yes,no,yes,no,0.02544696,yes,no,2.151762203259462,0.8386546410215616,-0.815652448830291,1.5179797302968516,1.7982278582730034
983,9,14,7.2,7-7.9,4,Medium,PISY,1.4,12.30297684,179,0.3,4955.51440186359,133,yes,no,yes,no,1.539384e-4,yes,no,1.9740810260220096,0.8386546410215616,-0.815652448830291,1.5179797302968516,1.7982278582730034
983,11,87,4.9,4-4.9,4,Medium,PISY,8.7,12.30297684,179,0.3,4955.51440186359,133,yes,no,yes,no,0.0059446926,yes,no,1.589235205116581,0.8386546410215616,-0.815652448830291,1.5179797302968516,1.7982278582730034
983,10,62,4.6,4-4.9,4,Medium,PISY,6.2,12.30297684,179,0.3,4955.51440186359,133,yes,no,yes,no,0.0030190776,yes,no,1.5260563034950492,0.8386546410215616,-0.815652448830291,1.5179797302968516,1.7982278582730034
984,13,98,5.6,5-5.9,1,Medium,PISY,9.8,22.04822004,150,0.3,5145.99633068825,135,yes,no,no,no,0.0075429816,yes,no,1.7227665977411035,0.5338286828243654,-0.815652448830291,1.9954704507251106,1.9616957278804426
984,14,158,12.7,12-12.9,6,Medium,BEPE,15.8,22.04822004,150,0.3,5145.99633068825,135,yes,no,no,no,0.0196067256,no,yes,2.5416019934645457,0.5338286828243654,-0.815652448830291,1.9954704507251106,1.9616957278804426
984,15,45,4,4-4.9,1,Medium,PISY,4.5,22.04822004,150,0.3,5145.99633068825,135,yes,no,no,no,0.001590435,yes,no,1.3862943611198906,0.5338286828243654,-0.815652448830291,1.9954704507251106,1.9616957278804426
984,16,34,3.2,3-3.9,4,Medium,PISY,3.4,22.04822004,150,0.3,5145.99633068825,135,yes,no,yes,no,9.079224e-4,yes,no,1.1631508098056809,0.5338286828243654,-0.815652448830291,1.9954704507251106,1.9616957278804426
984,12,103,6.7,6-6.9,4,Medium,PISY,10.3,22.04822004,150,0.3,5145.99633068825,135,yes,no,yes,no,0.0083323086,yes,no,1.9021075263969205,0.5338286828243654,-0.815652448830291,1.9954704507251106,1.9616957278804426
984,17,103,9,9-9.9,6,Medium,BEPE,10.3,22.04822004,150,0.3,5145.99633068825,135,yes,no,no,no,0.0083323086,no,yes,2.1972245773362196,0.5338286828243654,-0.815652448830291,1.9954704507251106,1.9616957278804426
984,18,167,12,12-12.9,6,Medium,BEPE,16.7,22.04822004,150,0.3,5145.99633068825,135,yes,no,no,no,0.0219040206,no,yes,2.4849066497880004,0.5338286828243654,-0.815652448830291,1.9954704507251106,1.9616957278804426
984,19,126,7.4,7-7.9,4,Medium,PISY,12.6,22.04822004,150,0.3,5145.99633068825,135,yes,no,yes,no,0.0124690104,yes,no,2.0014800002101243,0.5338286828243654,-0.815652448830291,1.9954704507251106,1.9616957278804426
984,9,178,9.6,9-9.9,1,Medium,PISY,17.8,22.04822004,150,0.3,5145.99633068825,135,yes,no,no,no,0.0248846136,yes,no,2.2617630984737906,0.5338286828243654,-0.815652448830291,1.9954704507251106,1.9616957278804426
984,10,203,10,10-10.9,1,Medium,PISY,20.3,22.04822004,150,0.3,5145.99633068825,135,yes,no,no,no,0.0323655486,yes,no,2.302585092994046,0.5338286828243654,-0.815652448830291,1.9954704507251106,1.9616957278804426
984,11,209,10,10-10.9,1,Medium,PISY,20.9,22.04822004,150,0.3,5145.99633068825,135,yes,no,no,no,0.0343070574,yes,no,2.302585092994046,0.5338286828243654,-0.815652448830291,1.9954704507251106,1.9616957278804426
984,7,45,4,4-4.9,1,Medium,PISY,4.5,22.04822004,150,0.3,5145.99633068825,135,yes,no,no,no,0.001590435,yes,no,1.3862943611198906,0.5338286828243654,-0.815652448830291,1.9954704507251106,1.9616957278804426
984,20,20,2.6,2-2.9,1,Medium,PISY,2,22.04822004,150,0.3,5145.99633068825,135,yes,no,no,no,3.1416e-4,yes,no,0.9555114450274363,0.5338286828243654,-0.815652448830291,1.9954704507251106,1.9616957278804426
984,8,20,2.2,2-2.9,4,Medium,PISY,2,22.04822004,150,0.3,5145.99633068825,135,yes,no,yes,no,3.1416e-4,yes,no,0.7884573603642703,0.5338286828243654,-0.815652448830291,1.9954704507251106,1.9616957278804426
984,2,160,8.7,8-8.9,4,Medium,PISY,16,22.04822004,150,0.3,5145.99633068825,135,yes,no,yes,no,0.02010624,yes,no,2.163323025660538,0.5338286828243654,-0.815652448830291,1.9954704507251106,1.9616957278804426
984,6,70,5.1,5-5.9,1,Medium,PISY,7,22.04822004,150,0.3,5145.99633068825,135,yes,no,no,no,0.00384846,yes,no,1.62924053973028,0.5338286828243654,-0.815652448830291,1.9954704507251106,1.9616957278804426
984,5,36,3.4,3-3.9,1,Medium,PISY,3.6,22.04822004,150,0.3,5145.99633068825,135,yes,no,no,no,0.0010178784,yes,no,1.2237754316221157,0.5338286828243654,-0.815652448830291,1.9954704507251106,1.9616957278804426
984,21,34,3.2,3-3.9,4,Medium,PISY,3.4,22.04822004,150,0.3,5145.99633068825,135,yes,no,yes,no,9.079224e-4,yes,no,1.1631508098056809,0.5338286828243654,-0.815652448830291,1.9954704507251106,1.9616957278804426
984,4,93,6.7,6-6.9,1,Medium,PISY,9.3,22.04822004,150,0.3,5145.99633068825,135,yes,no,no,no,0.0067929246,yes,no,1.9021075263969205,0.5338286828243654,-0.815652448830291,1.9954704507251106,1.9616957278804426
984,1,125,7.4,7-7.9,4,Medium,PISY,12.5,22.04822004,150,0.3,5145.99633068825,135,yes,no,yes,no,0.012271875,yes,no,2.0014800002101243,0.5338286828243654,-0.815652448830291,1.9954704507251106,1.9616957278804426
984,3,37,3.5,3-3.9,1,Medium,PISY,3.7,22.04822004,150,0.3,5145.99633068825,135,yes,no,no,no,0.0010752126,yes,no,1.252762968495368,0.5338286828243654,-0.815652448830291,1.9954704507251106,1.9616957278804426
1690,4,26,3.3,3-3.9,4,Low,PISY,2.6,5.1695028,340,1,2318.54219949698,127,yes,no,yes,no,5.309304e-4,yes,no,1.1939224684724346,2.5309642710128926,0.8554654556085705,0.08550756901207447,-0.46477016361127327
1690,3,230,6.4,6-6.9,4,Low,PISY,23,5.1695028,340,1,2318.54219949698,127,yes,no,yes,no,0.04154766,yes,no,1.8562979903656263,2.5309642710128926,0.8554654556085705,0.08550756901207447,-0.46477016361127327
1690,1,110,6,6-6.9,1,Low,PISY,11,5.1695028,340,1,2318.54219949698,127,yes,no,no,no,0.00950334,yes,no,1.791759469228055,2.5309642710128926,0.8554654556085705,0.08550756901207447,-0.46477016361127327
1690,2,12,1.5,1.3-1.9,1,Low,PISY,1.2,5.1695028,340,1,2318.54219949698,127,yes,no,no,no,1.130976e-4,yes,no,0.4054651081081644,2.5309642710128926,0.8554654556085705,0.08550756901207447,-0.46477016361127327
1830,6,347,9.4,9-9.9,4,Low,PISY,34.7,14.01185016,82,0.8,2042.43569129844,124,yes,no,yes,no,0.0945692286,yes,no,2.2407096892759584,-0.1809356329483708,0.3780031971974673,-0.6307285116303141,-0.7017193742710993
1830,5,198,7.3,7-7.9,4,Low,PISY,19.8,14.01185016,82,0.8,2042.43569129844,124,yes,no,yes,no,0.0307908216,yes,no,1.9878743481543455,-0.1809356329483708,0.3780031971974673,-0.6307285116303141,-0.7017193742710993
1830,4,15,2.1,2-2.9,1,Low,PISY,1.5,14.01185016,82,0.8,2042.43569129844,124,yes,no,no,no,1.76715e-4,yes,no,0.7419373447293773,-0.1809356329483708,0.3780031971974673,-0.6307285116303141,-0.7017193742710993
1830,1,121,4.7,4-4.9,1,Low,PISY,12.1,14.01185016,82,0.8,2042.43569129844,124,yes,no,no,no,0.0114990414,yes,no,1.547562508716013,-0.1809356329483708,0.3780031971974673,-0.6307285116303141,-0.7017193742710993
1830,3,9,1.8,1.3-1.9,1,Low,PISY,0.9,14.01185016,82,0.8,2042.43569129844,124,yes,no,no,no,6.36174e-5,yes,no,0.5877866649021191,-0.1809356329483708,0.3780031971974673,-0.6307285116303141,-0.7017193742710993
1830,2,62,3.5,3-3.9,4,Low,PISY,6.2,14.01185016,82,0.8,2042.43569129844,124,yes,no,yes,no,0.0030190776,yes,no,1.252762968495368,-0.1809356329483708,0.3780031971974673,-0.6307285116303141,-0.7017193742710993
1990,7,103,5.6,5-5.9,4,Low,PISY,10.3,8.20491672,48,0.8,2272.74091146181,126,yes,no,yes,no,0.0083323086,yes,no,1.7227665977411035,-0.5383177908347389,0.3780031971974673,-0.15323779120205505,-0.5040759341197074
1990,2,45,4.1,4-4.9,4,Low,PISY,4.5,8.20491672,48,0.8,2272.74091146181,126,yes,no,yes,no,0.001590435,yes,no,1.410986973710262,-0.5383177908347389,0.3780031971974673,-0.15323779120205505,-0.5040759341197074
1990,1,185,7.7,7-7.9,4,Low,PISY,18.5,8.20491672,48,0.8,2272.74091146181,126,yes,no,yes,no,0.026880315,yes,no,2.0412203288596382,-0.5383177908347389,0.3780031971974673,-0.15323779120205505,-0.5040759341197074
1990,6,140,6.2,6-6.9,4,Low,PISY,14,8.20491672,48,0.8,2272.74091146181,126,yes,no,yes,no,0.01539384,yes,no,1.824549292051046,-0.5383177908347389,0.3780031971974673,-0.15323779120205505,-0.5040759341197074
1990,4,50,4.5,4-4.9,4,Low,PISY,5,8.20491672,48,0.8,2272.74091146181,126,yes,no,yes,no,0.0019635,yes,no,1.5040773967762742,-0.5383177908347389,0.3780031971974673,-0.15323779120205505,-0.5040759341197074
1990,5,153,5.5,5-5.9,4,Low,PISY,15.3,8.20491672,48,0.8,2272.74091146181,126,yes,no,yes,no,0.0183854286,yes,no,1.7047480922384253,-0.5383177908347389,0.3780031971974673,-0.15323779120205505,-0.5040759341197074
